Time[s], SDA, SCL
0.1656175, 1, 0
0.1656995, 1, 1
0.1657255, 1, 0
0.1658075, 1, 1
0.165834, 1, 0
0.165916, 1, 1
0.165918, 0, 1
0.1659435, 0, 0
0.1660525, 0, 1
0.166079, 0, 0
0.166188, 0, 1
0.1661885, 1, 1
0.1662135, 1, 0
0.1662955, 1, 1
0.166322, 1, 0
0.166404, 1, 1
0.1664075, 0, 1
0.1664315, 0, 0
0.1665405, 0, 1
0.166567, 0, 0
0.166676, 0, 1
0.1667025, 0, 0
0.1668115, 0, 1
0.166838, 0, 0
0.1669475, 0, 1
0.1669735, 0, 0
0.167083, 0, 1
0.1671095, 0, 0
0.1672185, 0, 1
0.167245, 0, 0
0.167354, 0, 1
0.1673805, 0, 0
0.167623, 1, 0
0.171366, 1, 1
0.1713925, 1, 0
0.1714745, 1, 1
0.171477, 0, 1
0.171502, 0, 0
0.171611, 0, 1
0.171612, 1, 1
0.1716365, 1, 0
0.1717185, 1, 1
0.1717215, 0, 1
0.1717455, 0, 0
0.1718545, 0, 1
0.171881, 0, 0
0.1719905, 0, 1
0.171992, 1, 1
0.1720155, 1, 0
0.172098, 1, 1
0.172124, 1, 0
0.172206, 1, 1
0.1722325, 1, 0
0.1723145, 1, 1
0.172341, 1, 0
0.172423, 1, 1
0.1724235, 0, 1
0.17245, 0, 0
0.1725595, 0, 1
0.1725855, 0, 0
0.172695, 0, 1
0.172697, 1, 1
0.17272, 1, 0
0.172802, 1, 1
0.1728285, 1, 0
0.1729105, 1, 1
0.1729125, 0, 1
0.172938, 0, 0
0.173047, 0, 1
0.1730735, 0, 0
0.1731825, 0, 1
0.173209, 0, 0
0.173318, 0, 1
0.1733445, 0, 0
0.1734535, 0, 1
0.17348, 0, 0
0.173589, 0, 1
0.1736155, 0, 0
0.1737245, 0, 1
0.173751, 0, 0
0.17386, 0, 1
0.1738865, 0, 0
0.174215, 1, 0
0.177871, 1, 1
0.1778975, 1, 0
0.1779795, 1, 1
0.177982, 0, 1
0.178007, 0, 0
0.178116, 0, 1
0.1781175, 1, 1
0.1781415, 1, 0
0.1782235, 1, 1
0.1782265, 0, 1
0.1782505, 0, 0
0.17836, 0, 1
0.178386, 0, 0
0.1784955, 0, 1
0.178497, 1, 1
0.178521, 1, 0
0.178603, 1, 1
0.1786295, 1, 0
0.178711, 1, 1
0.1787375, 1, 0
0.1788195, 1, 1
0.178846, 1, 0
0.178928, 1, 1
0.178931, 0, 1
0.1789555, 0, 0
0.1790645, 0, 1
0.179091, 0, 0
0.1792, 0, 1
0.1792015, 1, 1
0.1792255, 1, 0
0.1793075, 1, 1
0.179334, 1, 0
0.179416, 1, 1
0.1794175, 0, 1
0.179443, 0, 0
0.179552, 0, 1
0.1795785, 0, 0
0.179688, 0, 1
0.179714, 0, 0
0.1798235, 0, 1
0.1798495, 0, 0
0.179959, 0, 1
0.179985, 0, 0
0.1800945, 0, 1
0.1801205, 0, 0
0.18023, 0, 1
0.1802565, 0, 0
0.1803655, 0, 1
0.180392, 0, 0
0.180807, 1, 0
0.1878495, 1, 1
0.187876, 1, 0
0.187958, 1, 1
0.1879595, 0, 1
0.187985, 0, 0
0.1880945, 0, 1
0.1880975, 1, 1
0.18812, 1, 0
0.188202, 1, 1
0.188204, 0, 1
0.188229, 0, 0
0.188338, 0, 1
0.1883645, 0, 0
0.188474, 1, 1
0.1884995, 1, 0
0.1885815, 1, 1
0.188608, 1, 0
0.18869, 1, 1
0.188716, 1, 0
0.188798, 1, 1
0.1888245, 1, 0
0.1889065, 1, 1
0.1889085, 0, 1
0.188934, 0, 0
0.189043, 0, 1
0.1890695, 0, 0
0.1891785, 0, 1
0.189179, 1, 1
0.189204, 1, 0
0.189286, 1, 1
0.1893125, 1, 0
0.1893945, 1, 1
0.1893975, 0, 1
0.1894215, 0, 0
0.189531, 0, 1
0.189557, 0, 0
0.1896665, 0, 1
0.1896925, 0, 0
0.189802, 0, 1
0.1898285, 0, 0
0.1899375, 0, 1
0.189964, 0, 0
0.190073, 0, 1
0.1900995, 0, 0
0.1902085, 0, 1
0.190235, 0, 0
0.190344, 0, 1
0.1903705, 0, 0
0.1906965, 1, 0
0.194355, 1, 1
0.1943815, 1, 0
0.1944635, 1, 1
0.1944645, 0, 1
0.194491, 0, 0
0.1946, 0, 1
0.194603, 1, 1
0.1946255, 1, 0
0.1947075, 1, 1
0.194709, 0, 1
0.1947345, 0, 0
0.194844, 0, 1
0.19487, 0, 0
0.1949795, 0, 1
0.1949825, 1, 1
0.195005, 1, 0
0.195087, 1, 1
0.1951135, 1, 0
0.1951955, 1, 1
0.1952215, 1, 0
0.1953035, 1, 1
0.19533, 1, 0
0.195412, 1, 1
0.195414, 0, 1
0.1954395, 0, 0
0.1955485, 0, 1
0.195575, 0, 0
0.195684, 0, 1
0.1956845, 1, 1
0.1957095, 1, 0
0.1957915, 1, 1
0.195818, 1, 0
0.1959, 1, 1
0.1959035, 0, 1
0.1959275, 0, 0
0.1960365, 0, 1
0.196063, 0, 0
0.196172, 0, 1
0.1961985, 0, 0
0.1963075, 0, 1
0.196334, 0, 0
0.196443, 0, 1
0.1964695, 0, 0
0.1965785, 0, 1
0.196605, 0, 0
0.196714, 0, 1
0.1967405, 0, 0
0.1968495, 0, 1
0.196876, 0, 0
0.1972895, 1, 0
0.200862, 1, 1
0.200888, 1, 0
0.2009705, 1, 1
0.2009715, 0, 1
0.2009975, 0, 0
0.2011065, 0, 1
0.201107, 1, 1
0.201132, 1, 0
0.2012145, 1, 1
0.2012165, 0, 1
0.2012415, 0, 0
0.201351, 0, 1
0.201377, 0, 0
0.2014865, 0, 1
0.201487, 1, 1
0.201512, 1, 0
0.201594, 1, 1
0.2016205, 1, 0
0.2017025, 1, 1
0.201729, 1, 0
0.201811, 1, 1
0.2018375, 1, 0
0.2019195, 1, 1
0.2019215, 0, 1
0.2019465, 0, 0
0.202056, 0, 1
0.202082, 0, 0
0.2021915, 0, 1
0.2021925, 1, 1
0.202217, 1, 0
0.202299, 1, 1
0.2023255, 1, 0
0.2024075, 1, 1
0.202408, 0, 1
0.2024345, 0, 0
0.202544, 0, 1
0.20257, 0, 0
0.2026795, 0, 1
0.202706, 0, 0
0.202815, 0, 1
0.2028415, 0, 0
0.2029505, 0, 1
0.202977, 0, 0
0.203086, 0, 1
0.2031125, 0, 0
0.2032215, 0, 1
0.203248, 0, 0
0.203357, 0, 1
0.2033835, 0, 0
0.203885, 1, 0
0.207369, 1, 1
0.207395, 1, 0
0.207477, 1, 1
0.2074795, 0, 1
0.2075045, 0, 0
0.2076135, 0, 1
0.207615, 1, 1
0.207639, 1, 0
0.207721, 1, 1
0.2077245, 0, 1
0.2077485, 0, 0
0.2078575, 0, 1
0.207884, 0, 0
0.207993, 0, 1
0.2079945, 1, 1
0.2080185, 1, 0
0.2081005, 1, 1
0.208127, 1, 0
0.208209, 1, 1
0.208235, 1, 0
0.208317, 1, 1
0.2083435, 1, 0
0.2084255, 1, 1
0.208426, 0, 1
0.208453, 0, 0
0.208562, 0, 1
0.2085885, 0, 0
0.2086975, 0, 1
0.2087, 1, 1
0.208723, 1, 0
0.208805, 1, 1
0.2088315, 1, 0
0.2089135, 1, 1
0.2089155, 0, 1
0.2089405, 0, 0
0.2090495, 0, 1
0.209076, 0, 0
0.209185, 0, 1
0.2092115, 0, 0
0.2093205, 0, 1
0.209347, 0, 0
0.209456, 0, 1
0.2094825, 0, 0
0.209592, 0, 1
0.209618, 0, 0
0.2097275, 0, 1
0.2097535, 0, 0
0.209863, 0, 1
0.2098895, 0, 0
0.2104795, 1, 0
0.2138745, 1, 1
0.213901, 1, 0
0.213983, 1, 1
0.2139845, 0, 1
0.21401, 0, 0
0.214119, 0, 1
0.21412, 1, 1
0.2141445, 1, 0
0.2142265, 1, 1
0.2142295, 0, 1
0.214254, 0, 0
0.2143635, 0, 1
0.2143895, 0, 0
0.214499, 0, 1
0.2145, 1, 1
0.2145245, 1, 0
0.2146065, 1, 1
0.214633, 1, 0
0.214715, 1, 1
0.214741, 1, 0
0.214823, 1, 1
0.2148495, 1, 0
0.2149315, 1, 1
0.2149345, 0, 1
0.214959, 0, 0
0.215068, 0, 1
0.2150945, 0, 0
0.2152035, 0, 1
0.215205, 1, 1
0.215229, 1, 0
0.215311, 1, 1
0.2153375, 1, 0
0.2154195, 1, 1
0.215421, 0, 1
0.2154465, 0, 0
0.215556, 0, 1
0.215582, 0, 0
0.2156915, 0, 1
0.215718, 0, 0
0.215827, 0, 1
0.2158535, 0, 0
0.2159625, 0, 1
0.215989, 0, 0
0.216098, 0, 1
0.2161245, 0, 0
0.2162335, 0, 1
0.21626, 0, 0
0.2163695, 0, 1
0.2163955, 0, 0
0.2166625, 1, 0
0.2203815, 1, 1
0.220408, 1, 0
0.22049, 1, 1
0.2204925, 0, 1
0.2205175, 0, 0
0.2206265, 0, 1
0.2206275, 1, 1
0.220652, 1, 0
0.220734, 1, 1
0.220737, 0, 1
0.2207615, 0, 0
0.2208705, 0, 1
0.220897, 0, 0
0.221006, 0, 1
0.2210075, 1, 1
0.2210315, 1, 0
0.2211135, 1, 1
0.22114, 1, 0
0.221222, 1, 1
0.221248, 1, 0
0.22133, 1, 1
0.2213565, 1, 0
0.2214385, 1, 1
0.221439, 0, 1
0.221466, 0, 0
0.221575, 0, 1
0.2216015, 0, 0
0.2217105, 0, 1
0.2217125, 1, 1
0.221736, 1, 0
0.221818, 1, 1
0.221844, 1, 0
0.221926, 1, 1
0.2219285, 0, 1
0.2219535, 0, 0
0.2220625, 0, 1
0.222089, 0, 0
0.222198, 0, 1
0.2222245, 0, 0
0.2223335, 0, 1
0.22236, 0, 0
0.222469, 0, 1
0.2224955, 0, 0
0.2226045, 0, 1
0.222631, 0, 0
0.22274, 0, 1
0.2227665, 0, 0
0.2228755, 0, 1
0.222902, 0, 0
0.223257, 1, 0
0.2268865, 1, 1
0.226913, 1, 0
0.226995, 1, 1
0.2269965, 0, 1
0.227022, 0, 0
0.227131, 0, 1
0.2271315, 1, 1
0.2271565, 1, 0
0.2272385, 1, 1
0.227241, 0, 1
0.227266, 0, 0
0.227375, 0, 1
0.2274015, 0, 0
0.2275105, 0, 1
0.2275115, 1, 1
0.227536, 1, 0
0.227618, 1, 1
0.2276445, 1, 0
0.2277265, 1, 1
0.227753, 1, 0
0.227835, 1, 1
0.2278615, 1, 0
0.2279435, 1, 1
0.2279455, 0, 1
0.2279705, 0, 0
0.22808, 0, 1
0.228106, 0, 0
0.2282155, 0, 1
0.2282165, 1, 1
0.228241, 1, 0
0.228323, 1, 1
0.228349, 1, 0
0.228431, 1, 1
0.228432, 0, 1
0.2284585, 0, 0
0.2285675, 0, 1
0.228594, 0, 0
0.228703, 0, 1
0.2287295, 0, 0
0.2288385, 0, 1
0.228865, 0, 0
0.228974, 0, 1
0.2290005, 0, 0
0.2291095, 0, 1
0.229136, 0, 0
0.229245, 0, 1
0.2292715, 0, 0
0.229381, 0, 1
0.229407, 0, 0
0.2298495, 1, 0
0.233393, 1, 1
0.2334195, 1, 0
0.2335015, 1, 1
0.233504, 0, 1
0.233529, 0, 0
0.233638, 0, 1
0.2336395, 1, 1
0.2336635, 1, 0
0.2337455, 1, 1
0.2337485, 0, 1
0.233773, 0, 0
0.233882, 0, 1
0.2339085, 0, 0
0.2340175, 0, 1
0.234019, 1, 1
0.234043, 1, 0
0.234125, 1, 1
0.2341515, 1, 0
0.2342335, 1, 1
0.23426, 1, 0
0.234342, 1, 1
0.2343685, 1, 0
0.2344505, 1, 1
0.2344535, 0, 1
0.2344775, 0, 0
0.234587, 0, 1
0.234613, 0, 0
0.2347225, 0, 1
0.2347235, 1, 1
0.234748, 1, 0
0.23483, 1, 1
0.2348565, 1, 0
0.2349385, 1, 1
0.2349395, 0, 1
0.2349655, 0, 0
0.235075, 0, 1
0.235101, 0, 0
0.2352105, 0, 1
0.235237, 0, 0
0.235346, 0, 1
0.2353725, 0, 0
0.2354815, 0, 1
0.235508, 0, 0
0.235617, 0, 1
0.2356435, 0, 0
0.2357525, 0, 1
0.235779, 0, 0
0.235888, 0, 1
0.2359145, 0, 0
0.236441, 1, 0
0.2398995, 1, 1
0.239926, 1, 0
0.240008, 1, 1
0.24001, 0, 1
0.240035, 0, 0
0.2401445, 0, 1
0.240145, 1, 1
0.24017, 1, 0
0.240252, 1, 1
0.2402545, 0, 1
0.240279, 0, 0
0.240388, 0, 1
0.2404145, 0, 0
0.2405235, 0, 1
0.240525, 1, 1
0.240549, 1, 0
0.240631, 1, 1
0.2406575, 1, 0
0.2407395, 1, 1
0.240766, 1, 0
0.240848, 1, 1
0.2408745, 1, 0
0.2409565, 1, 1
0.2409595, 0, 1
0.2409835, 0, 0
0.2410925, 0, 1
0.241119, 0, 0
0.241228, 0, 1
0.24123, 1, 1
0.2412535, 1, 0
0.2413355, 1, 1
0.241362, 1, 0
0.241444, 1, 1
0.2414455, 0, 1
0.241471, 0, 0
0.2415805, 0, 1
0.2416065, 0, 0
0.241716, 0, 1
0.241742, 0, 0
0.2418515, 0, 1
0.2418775, 0, 0
0.241987, 0, 1
0.242013, 0, 0
0.2421225, 0, 1
0.242149, 0, 0
0.242258, 0, 1
0.242284, 0, 0
0.2423935, 0, 1
0.24242, 0, 0
0.2430345, 1, 0
0.2464045, 1, 1
0.2464305, 1, 0
0.2465125, 1, 1
0.2465155, 0, 1
0.24654, 0, 0
0.2466495, 0, 1
0.246651, 1, 1
0.246675, 1, 0
0.246757, 1, 1
0.24676, 0, 1
0.246784, 0, 0
0.246893, 0, 1
0.2469195, 0, 0
0.2470285, 0, 1
0.2470305, 1, 1
0.247054, 1, 0
0.247136, 1, 1
0.2471625, 1, 0
0.2472445, 1, 1
0.247271, 1, 0
0.247353, 1, 1
0.2473795, 1, 0
0.2474615, 1, 1
0.247465, 0, 1
0.2474885, 0, 0
0.247598, 0, 1
0.247624, 0, 0
0.2477335, 0, 1
0.2477355, 1, 1
0.2477585, 1, 0
0.2478405, 1, 1
0.247867, 1, 0
0.247949, 1, 1
0.247951, 0, 1
0.2479765, 0, 0
0.2480855, 0, 1
0.248112, 0, 0
0.248221, 0, 1
0.2482475, 0, 0
0.2483565, 0, 1
0.248383, 0, 0
0.248492, 0, 1
0.2485185, 0, 0
0.2486275, 0, 1
0.248654, 0, 0
0.248763, 0, 1
0.2487895, 0, 0
0.2488985, 0, 1
0.248925, 0, 0
0.2492145, 1, 0
0.252911, 1, 1
0.2529375, 1, 0
0.2530195, 1, 1
0.2530215, 0, 1
0.253047, 0, 0
0.253156, 0, 1
0.2531565, 1, 1
0.2531815, 1, 0
0.2532635, 1, 1
0.253266, 0, 1
0.253291, 0, 0
0.2534, 0, 1
0.2534265, 0, 0
0.2535355, 0, 1
0.253536, 1, 1
0.253561, 1, 0
0.253643, 1, 1
0.2536695, 1, 0
0.2537515, 1, 1
0.253778, 1, 0
0.25386, 1, 1
0.2538865, 1, 0
0.2539685, 1, 1
0.2539705, 0, 1
0.2539955, 0, 0
0.254105, 0, 1
0.254131, 0, 0
0.2542405, 0, 1
0.254241, 1, 1
0.254266, 1, 0
0.254348, 1, 1
0.254374, 1, 0
0.2544565, 0, 1
0.2544835, 0, 0
0.2545925, 0, 1
0.254619, 0, 0
0.254728, 0, 1
0.2547545, 0, 0
0.2548635, 0, 1
0.25489, 0, 0
0.254999, 0, 1
0.2550255, 0, 0
0.2551345, 0, 1
0.255161, 0, 0
0.25527, 0, 1
0.2552965, 0, 0
0.2554055, 0, 1
0.255432, 0, 0
0.2558075, 1, 0
0.2594165, 1, 1
0.259443, 1, 0
0.259525, 1, 1
0.2595265, 0, 1
0.259552, 0, 0
0.2596615, 1, 1
0.259687, 1, 0
0.259769, 1, 1
0.259771, 0, 1
0.259796, 0, 0
0.259905, 0, 1
0.2599315, 0, 0
0.2600405, 0, 1
0.2600415, 1, 1
0.2600665, 1, 0
0.2601485, 1, 1
0.2601745, 1, 0
0.2602565, 1, 1
0.260283, 1, 0
0.260365, 1, 1
0.2603915, 1, 0
0.2604735, 1, 1
0.2604765, 0, 1
0.260501, 0, 0
0.26061, 0, 1
0.2606365, 0, 0
0.2607455, 0, 1
0.260747, 1, 1
0.260771, 1, 0
0.260853, 1, 1
0.2608795, 1, 0
0.2609615, 1, 1
0.2609625, 0, 1
0.2609885, 0, 0
0.2610975, 0, 1
0.261124, 0, 0
0.2612335, 0, 1
0.2612595, 0, 0
0.261369, 0, 1
0.261395, 0, 0
0.2615045, 0, 1
0.2615305, 0, 0
0.26164, 0, 1
0.2616665, 0, 0
0.2617755, 0, 1
0.261802, 0, 0
0.261911, 0, 1
0.2619375, 0, 0
0.2624, 1, 0
0.265923, 1, 1
0.2659495, 1, 0
0.2660315, 1, 1
0.266033, 0, 1
0.2660585, 0, 0
0.266168, 0, 1
0.2661715, 1, 1
0.2661935, 1, 0
0.2662755, 1, 1
0.2662775, 0, 1
0.2663025, 0, 0
0.266412, 0, 1
0.2664385, 0, 0
0.2665475, 0, 1
0.266548, 1, 1
0.266573, 1, 0
0.266655, 1, 1
0.2666815, 1, 0
0.2667635, 1, 1
0.26679, 1, 0
0.266872, 1, 1
0.2668985, 1, 0
0.2669805, 1, 1
0.2669825, 0, 1
0.2670075, 0, 0
0.267117, 0, 1
0.267143, 0, 0
0.2672525, 0, 1
0.267253, 1, 1
0.267278, 1, 0
0.26736, 1, 1
0.2673865, 1, 0
0.2674685, 1, 1
0.267472, 0, 1
0.2674955, 0, 0
0.267605, 0, 1
0.2676315, 0, 0
0.2677405, 0, 1
0.267767, 0, 0
0.267876, 0, 1
0.2679025, 0, 0
0.2680115, 0, 1
0.268038, 0, 0
0.268147, 0, 1
0.2681735, 0, 0
0.2682825, 0, 1
0.268309, 0, 0
0.2684185, 0, 1
0.2684445, 0, 0
0.268993, 1, 0
0.275901, 1, 1
0.275927, 1, 0
0.276009, 1, 1
0.276012, 0, 1
0.2760365, 0, 0
0.2761455, 0, 1
0.2761475, 1, 1
0.276171, 1, 0
0.276253, 1, 1
0.276254, 0, 1
0.27628, 0, 0
0.2763895, 0, 1
0.276416, 0, 0
0.276525, 0, 1
0.2765275, 1, 1
0.2765505, 1, 0
0.2766325, 1, 1
0.276659, 1, 0
0.276741, 1, 1
0.276767, 1, 0
0.276849, 1, 1
0.2768755, 1, 0
0.2769575, 1, 1
0.2769585, 0, 1
0.276985, 0, 0
0.277094, 0, 1
0.2771205, 0, 0
0.2772295, 0, 1
0.277232, 1, 1
0.277255, 1, 0
0.277337, 1, 1
0.2773635, 1, 0
0.2774455, 1, 1
0.2774475, 0, 1
0.2774725, 0, 0
0.277582, 0, 1
0.277608, 0, 0
0.2777175, 0, 1
0.277744, 0, 0
0.277853, 0, 1
0.2778795, 0, 0
0.2779885, 0, 1
0.278015, 0, 0
0.278124, 0, 1
0.2781505, 0, 0
0.2782595, 0, 1
0.278286, 0, 0
0.278395, 0, 1
0.2784215, 0, 0
0.2788815, 1, 0
0.2824065, 1, 1
0.282433, 1, 0
0.282515, 1, 1
0.282517, 0, 1
0.2825425, 0, 0
0.2826515, 0, 1
0.282652, 1, 1
0.282677, 1, 0
0.282759, 1, 1
0.2827615, 0, 1
0.2827865, 0, 0
0.2828955, 0, 1
0.282922, 0, 0
0.283031, 0, 1
0.283032, 1, 1
0.2830565, 1, 0
0.283139, 1, 1
0.283165, 1, 0
0.2832475, 1, 1
0.2832735, 1, 0
0.2833555, 1, 1
0.283382, 1, 0
0.283464, 1, 1
0.2834665, 0, 1
0.2834915, 0, 0
0.2836005, 0, 1
0.283627, 0, 0
0.283736, 0, 1
0.283737, 1, 1
0.2837615, 1, 0
0.283844, 1, 1
0.28387, 1, 0
0.283952, 1, 1
0.2839525, 0, 1
0.2839795, 0, 0
0.2840885, 0, 1
0.284115, 0, 0
0.284224, 0, 1
0.2842505, 0, 0
0.28436, 0, 1
0.284386, 0, 0
0.2844955, 0, 1
0.2845215, 0, 0
0.284631, 0, 1
0.2846575, 0, 0
0.2847665, 0, 1
0.284793, 0, 0
0.284902, 0, 1
0.2849285, 0, 0
0.2854735, 1, 0
0.288914, 1, 1
0.2889405, 1, 0
0.2890225, 1, 1
0.289025, 0, 1
0.28905, 0, 0
0.289159, 0, 1
0.28916, 1, 1
0.2891845, 1, 0
0.2892665, 1, 1
0.2892695, 0, 1
0.2892935, 0, 0
0.289403, 0, 1
0.289429, 0, 0
0.2895385, 0, 1
0.28954, 1, 1
0.289564, 1, 0
0.289646, 1, 1
0.289672, 1, 0
0.289754, 1, 1
0.2897805, 1, 0
0.2898625, 1, 1
0.289889, 1, 0
0.289971, 1, 1
0.2899745, 0, 1
0.289998, 0, 0
0.290107, 0, 1
0.2901335, 0, 0
0.2902425, 0, 1
0.2902445, 1, 1
0.290268, 1, 0
0.29035, 1, 1
0.2903765, 1, 0
0.2904585, 1, 1
0.29046, 0, 1
0.290486, 0, 0
0.290595, 0, 1
0.2906215, 0, 0
0.2907305, 0, 1
0.290757, 0, 0
0.290866, 0, 1
0.2908925, 0, 0
0.2910015, 0, 1
0.291028, 0, 0
0.291137, 0, 1
0.2911635, 0, 0
0.2912725, 0, 1
0.291299, 0, 0
0.291408, 0, 1
0.2914345, 0, 0
0.2916525, 1, 0
0.2954195, 1, 1
0.295446, 1, 0
0.295528, 1, 1
0.29553, 0, 1
0.295555, 0, 0
0.2956645, 0, 1
0.2956655, 1, 1
0.29569, 1, 0
0.295772, 1, 1
0.295775, 0, 1
0.295799, 0, 0
0.295908, 0, 1
0.2959345, 0, 0
0.296044, 0, 1
0.2960455, 1, 1
0.2960695, 1, 0
0.2961515, 1, 1
0.2961775, 1, 0
0.2962595, 1, 1
0.296286, 1, 0
0.296368, 1, 1
0.2963945, 1, 0
0.2964765, 1, 1
0.29648, 0, 1
0.296504, 0, 0
0.296613, 0, 1
0.2966395, 0, 0
0.2967485, 0, 1
0.29675, 1, 1
0.296774, 1, 0
0.296856, 1, 1
0.2968825, 1, 0
0.2969645, 1, 1
0.2969655, 0, 1
0.2969915, 0, 0
0.2971005, 0, 1
0.297127, 0, 0
0.2972365, 0, 1
0.2972625, 0, 0
0.297372, 0, 1
0.297398, 0, 0
0.2975075, 0, 1
0.2975335, 0, 0
0.297643, 0, 1
0.297669, 0, 0
0.2977785, 0, 1
0.297805, 0, 0
0.297914, 0, 1
0.2979405, 0, 0
0.2982445, 1, 0
0.3019265, 1, 1
0.3019525, 1, 0
0.302035, 1, 1
0.302037, 0, 1
0.302062, 0, 0
0.3021715, 0, 1
0.3021725, 1, 1
0.302197, 1, 0
0.302279, 1, 1
0.3022815, 0, 1
0.302306, 0, 0
0.302415, 0, 1
0.3024415, 0, 0
0.302551, 0, 1
0.302552, 1, 1
0.3025765, 1, 0
0.3026585, 1, 1
0.3026845, 1, 0
0.302767, 1, 1
0.302793, 1, 0
0.302875, 1, 1
0.3029015, 1, 0
0.3029835, 1, 1
0.3029865, 0, 1
0.303011, 0, 0
0.30312, 0, 1
0.3031465, 0, 0
0.3032555, 0, 1
0.3032565, 1, 1
0.303281, 1, 0
0.303363, 1, 1
0.3033895, 1, 0
0.3034715, 1, 1
0.303472, 0, 1
0.3034985, 0, 0
0.303608, 0, 1
0.3036345, 0, 0
0.3037435, 0, 1
0.30377, 0, 0
0.303879, 0, 1
0.3039055, 0, 0
0.3040145, 0, 1
0.304041, 0, 0
0.30415, 0, 1
0.3041765, 0, 0
0.3042855, 0, 1
0.304312, 0, 0
0.304421, 0, 1
0.3044475, 0, 0
0.3048355, 1, 0
0.308432, 1, 1
0.3084585, 1, 0
0.3085405, 1, 1
0.308543, 0, 1
0.308568, 0, 0
0.308677, 0, 1
0.308678, 1, 1
0.3087025, 1, 0
0.3087845, 1, 1
0.3087875, 0, 1
0.3088115, 0, 0
0.308921, 0, 1
0.308947, 0, 0
0.3090565, 0, 1
0.309058, 1, 1
0.309082, 1, 0
0.309164, 1, 1
0.30919, 1, 0
0.309272, 1, 1
0.3092985, 1, 0
0.3093805, 1, 1
0.309407, 1, 0
0.309489, 1, 1
0.3094925, 0, 1
0.3095165, 0, 0
0.3096255, 0, 1
0.309652, 0, 0
0.309761, 0, 1
0.309763, 1, 1
0.3097865, 1, 0
0.3098685, 1, 1
0.309895, 1, 0
0.309977, 1, 1
0.3099785, 0, 1
0.310004, 0, 0
0.310113, 0, 1
0.3101395, 0, 0
0.3102485, 0, 1
0.310275, 0, 0
0.3103845, 0, 1
0.3104105, 0, 0
0.31052, 0, 1
0.310546, 0, 0
0.3106555, 0, 1
0.310682, 0, 0
0.310791, 0, 1
0.3108175, 0, 0
0.3109265, 0, 1
0.310953, 0, 0
0.3114285, 1, 0
0.3149385, 1, 1
0.3149645, 1, 0
0.3150465, 1, 1
0.315049, 0, 1
0.315074, 0, 0
0.315183, 0, 1
0.3151845, 1, 1
0.3152085, 1, 0
0.3152905, 1, 1
0.3152935, 0, 1
0.315318, 0, 0
0.315427, 0, 1
0.3154535, 0, 0
0.3155625, 0, 1
0.315564, 1, 1
0.315588, 1, 0
0.31567, 1, 1
0.3156965, 1, 0
0.3157785, 1, 1
0.315805, 1, 0
0.315887, 1, 1
0.3159135, 1, 0
0.3159955, 1, 1
0.315999, 0, 1
0.3160225, 0, 0
0.316132, 0, 1
0.3161585, 0, 0
0.3162675, 0, 1
0.316269, 1, 1
0.316293, 1, 0
0.316375, 1, 1
0.3164015, 1, 0
0.3164835, 1, 1
0.3164845, 0, 1
0.3165105, 0, 0
0.3166195, 0, 1
0.316646, 0, 0
0.3167555, 0, 1
0.3167815, 0, 0
0.316891, 0, 1
0.3169175, 0, 0
0.3170265, 0, 1
0.317053, 0, 0
0.317162, 0, 1
0.3171885, 0, 0
0.3172975, 0, 1
0.317324, 0, 0
0.317433, 0, 1
0.3174595, 0, 0
0.318022, 1, 0
0.3214455, 1, 1
0.321472, 1, 0
0.321554, 1, 1
0.3215555, 0, 1
0.321581, 0, 0
0.32169, 0, 1
0.321691, 1, 1
0.3217155, 1, 0
0.3217975, 1, 1
0.3218, 0, 1
0.321825, 0, 0
0.321934, 0, 1
0.3219605, 0, 0
0.3220695, 0, 1
0.322071, 1, 1
0.322095, 1, 0
0.322177, 1, 1
0.3222035, 1, 0
0.3222855, 1, 1
0.322312, 1, 0
0.322394, 1, 1
0.3224205, 1, 0
0.3225025, 1, 1
0.322505, 0, 1
0.3225295, 0, 0
0.322639, 0, 1
0.322665, 0, 0
0.3227745, 0, 1
0.3227755, 1, 1
0.3228, 1, 0
0.322882, 1, 1
0.322908, 1, 0
0.32299, 1, 1
0.3229915, 0, 1
0.3230175, 0, 0
0.3231265, 0, 1
0.323153, 0, 0
0.323262, 0, 1
0.3232885, 0, 0
0.3233975, 0, 1
0.323424, 0, 0
0.323533, 0, 1
0.3235595, 0, 0
0.3236685, 0, 1
0.323695, 0, 0
0.323804, 0, 1
0.3238305, 0, 0
0.3239395, 0, 1
0.323966, 0, 0
0.3242035, 1, 0
0.327951, 1, 1
0.3279775, 1, 0
0.3280595, 1, 1
0.3280615, 0, 1
0.3280865, 0, 0
0.328196, 0, 1
0.328197, 1, 1
0.3282215, 1, 0
0.3283035, 1, 1
0.328306, 0, 1
0.3283305, 0, 0
0.3284395, 0, 1
0.328466, 0, 0
0.328575, 0, 1
0.3285765, 1, 1
0.3286005, 1, 0
0.3286825, 1, 1
0.328709, 1, 0
0.328791, 1, 1
0.3288175, 1, 0
0.3288995, 1, 1
0.328926, 1, 0
0.329008, 1, 1
0.329011, 0, 1
0.329035, 0, 0
0.3291445, 0, 1
0.3291705, 0, 0
0.32928, 0, 1
0.3292815, 1, 1
0.3293055, 1, 0
0.3293875, 1, 1
0.329414, 1, 0
0.329496, 1, 1
0.329497, 0, 1
0.329523, 0, 0
0.329632, 0, 1
